1  12   8  6.40357e-03
1  12  10  1.80683e-02
1  12  15  1.44474e-03
1  13   9  7.49460e-04
1  13  14  4.82635e-04
1  13  17  1.23487e-03
1  13  18 -9.72734e-04
1  13  21 -5.75502e-04
1  13  22 -2.89896e-03
1  13  25  5.74671e-04
1  14   8  1.20950e-03
1  14  10 -5.46033e-03
1  14  15  1.17635e-02
1  15   8 -1.34291e-03
1  15  10 -6.98288e-03
1  15  15 -4.98920e-03
2   3   8 -3.17879e-05
2   3  10 -2.23154e-04
2   3  15  8.47583e-04
2   4  12  3.25803e-03
2   4  16 -1.36845e-03
2   4  19  1.26559e-03
2   4  20  1.75263e-03
2   4  23  1.79863e-03
2   4  24 -2.26713e-05
2   4  26 -1.87667e-04
2   5   7  1.48667e-03
2   5  11 -1.02569e-03
2   5  13  8.94127e-04
2   6   8  8.72454e-04
2   6  10  6.95715e-04
2   6  15  2.07935e-04
2   7   7 -2.61624e-04
2   7  11  1.17288e-03
2   7  13 -2.30494e-03
2   8   8 -3.01155e-04
2   8  10  3.66397e-04
2   8  15  1.62471e-04
2   9  12  7.03921e-04
2   9  16  1.35899e-04
2   9  19 -3.26031e-04
2   9  20 -2.74197e-04
2   9  23  7.24437e-04
2   9  26  5.65149e-05
2  10   7 -2.38662e-03
2  10  11  4.93229e-04
2  10  13  2.45634e-04
2  11   7  6.53511e-04
2  11  11  1.69708e-03
2  11  13 -2.28304e-04
2  12   8 -6.18484e-04
2  12  10 -2.72231e-04
2  12  15 -5.20860e-04
2  13   9  1.93846e-04
2  13  17 -7.89465e-05
2  13  18 -2.08923e-04
2  13  21  2.81391e-04
2  13  22 -5.32016e-04
2  13  27 -6.92428e-05
2  14   8 -3.16501e-03
2  14  10 -2.08349e-03
2  14  15 -1.20920e-03
2  15   8 -1.12436e-03
2  15  10 -4.53451e-04
2  15  15 -2.42793e-03
3   4   7 -2.31767e-03
3   4  13  6.08104e-05
3   5  12  1.08397e-04
3   5  16  2.22455e-05
3   5  19 -9.35114e-05
3   5  20 -1.11562e-04
3   5  23  8.37775e-05
3   5  24 -2.64076e-04
3   5  26  8.13038e-05
3   6  14 -2.11224e-05
3   6  17  1.16398e-05
3   6  18 -1.52133e-05
3   6  21  1.89531e-05
3   6  22 -1.54965e-05
3   7  12  4.12847e-03
3   7  16  1.84350e-03
3   7  19 -2.12442e-03
3   7  20 -2.52357e-03
3   7  23  5.18734e-03
3   7  24  1.40615e-04
3   7  26  3.48162e-04
3   8   9 -1.61079e-04
3   8  14 -8.13822e-04
3   8  17 -3.31629e-04
3   8  18 -2.89632e-04
3   8  21 -2.21132e-05
3   8  22 -3.38778e-04
3   8  25 -9.04212e-05
3   8  27  6.85697e-05
3   9   7 -3.34020e-03
3   9  11  6.70595e-03
3   9  13 -5.87058e-03
3  10  12 -6.43007e-04
3  10  16 -5.81742e-04
3  10  19  2.36103e-04
3  10  20  9.28324e-04
3  10  23 -1.18965e-03
3  10  24 -1.01024e-04
3  10  26 -5.09534e-04
3  11  12  1.98030e-04
3  11  16  1.29157e-04
3  11  20 -1.72322e-04
3  11  23  2.99750e-04
3  11  24  2.67626e-05
3  11  26  3.93767e-05
3  12   9  3.10426e-03
3  12  14 -1.70843e-03
3  12  17  2.59694e-03
3  12  18 -3.05453e-03
3  12  21  2.83002e-03
3  12  22  3.22557e-04
3  12  25  9.97090e-05
3  12  27  1.31045e-03
3  13   8 -3.06348e-04
3  13  10  4.17129e-03
3  13  15 -1.23898e-03
3  14   9 -3.19894e-03
3  14  14  2.80573e-03
3  14  17 -2.59464e-03
3  14  18  3.36495e-03
3  14  21 -2.47928e-03
3  14  22  8.69537e-05
3  14  25  1.93365e-03
3  14  27 -2.13616e-03
3  15   9  4.48936e-04
3  15  14  3.29160e-04
3  15  17 -1.34066e-04
3  15  18 -2.06633e-04
3  15  21 -1.70163e-04
3  15  22  5.57052e-05
3  15  25  8.22619e-04
3  15  27  4.09800e-04
4   5   8  1.91083e-04
4   5  10  2.76074e-04
4   5  15 -4.96029e-05
4   6   7 -3.30769e-04
4   6  11  2.31810e-04
4   6  13 -2.01243e-04
4   7   8 -9.03460e-05
4   7  10  1.35344e-04
4   7  15 -5.02586e-04
4   8   7 -9.96108e-04
4   8  11  7.27754e-04
4   8  13 -6.95183e-05
4   9  14 -1.21824e-04
4   9  18 -1.09648e-05
4   9  21  1.30926e-05
4   9  22  8.86078e-05
4   9  27  1.62640e-05
4  10   8 -4.89543e-04
4  10  10  7.66435e-04
4  10  15 -1.51475e-03
4  11   8  1.08857e-04
4  11  10 -1.14050e-04
4  11  15 -4.73747e-05
4  12   7  2.77802e-04
4  12  11 -1.94366e-03
4  12  13 -3.03444e-04
4  13  12  2.42511e-04
4  13  16  9.53219e-05
4  13  19  2.77382e-04
4  13  20  3.60283e-05
4  13  23 -4.54425e-04
4  13  24 -7.81230e-05
4  13  26 -1.08006e-04
4  14   7 -2.61432e-04
4  14  11  2.00249e-03
4  14  13 -6.22256e-04
4  15   7  2.10592e-03
4  15  11 -1.83449e-03
4  15  13  2.12986e-03
5   6  12  2.12256e-03
5   6  16  9.63969e-04
5   6  19 -1.10281e-03
5   6  20 -1.78293e-03
5   6  23  2.65562e-03
5   6  24 -7.01867e-04
5   6  26  2.01689e-04
5   7   9  8.11651e-04
5   7  14  6.76091e-05
5   7  18 -7.60908e-04
5   7  21 -8.19832e-05
5   7  22 -6.25556e-04
5   7  25  1.93579e-05
5   7  27 -2.81693e-05
5   8  12 -4.44051e-04
5   8  16  3.04067e-04
5   8  19  7.18160e-04
5   8  20  1.35941e-04
5   8  23 -2.86975e-05
5   8  24  4.75397e-04
5   8  26  2.26630e-04
5   9   8  5.13446e-05
5   9  10  1.38661e-03
5   9  15  4.51382e-05
5  10   9  3.51057e-03
5  10  14  1.10887e-03
5  10  17 -3.36192e-04
5  10  18 -1.45789e-03
5  10  21 -1.01589e-03
5  10  22  6.23575e-04
5  10  25  5.27183e-04
5  10  27  1.76670e-05
5  11   9  2.76233e-03
5  11  14 -7.23571e-05
5  11  17 -1.18375e-03
5  11  18 -2.84376e-03
5  11  21  7.02797e-05
5  11  22 -2.96935e-03
5  11  25 -1.24385e-03
5  11  27  2.88051e-05
5  12  12  1.15897e-03
5  12  16  5.52219e-04
5  12  19 -6.18038e-04
5  12  20 -1.42702e-04
5  12  23  1.62961e-03
5  12  24  6.82420e-04
5  12  26  8.35898e-05
5  13   7 -1.16897e-03
5  13  11  9.69943e-04
5  13  13 -8.82217e-04
5  14  12  2.37014e-03
5  14  16  9.40091e-04
5  14  19 -1.40279e-03
5  14  20 -1.52973e-03
5  14  23  2.63149e-03
5  14  24 -3.95035e-04
5  14  26  1.30342e-04
5  15  12 -2.54482e-04
5  15  16  1.22399e-04
5  15  19  1.21268e-04
5  15  20 -1.48202e-04
5  15  23  9.90402e-05
5  15  24 -1.76449e-04
5  15  26  2.77023e-04
6   7  20  5.17544e-04
6   7  24  8.79786e-04
6   8   9  3.59527e-05
6   8  27  1.08442e-05
6   9   7  6.31991e-05
6   9  11 -4.51977e-05
6   9  13  5.79137e-05
6  10  12  7.88236e-04
6  10  16  3.65487e-04
6  10  19 -3.91212e-04
6  10  20 -1.75152e-03
6  10  23  9.47429e-04
6  10  24 -1.96422e-03
6  10  26  7.39158e-05
6  11  12 -5.57819e-04
6  11  16  2.85133e-04
6  11  19  4.53216e-04
6  11  20 -4.45786e-03
6  11  23 -1.85565e-04
6  11  24 -2.12525e-03
6  11  26  3.32527e-04
6  12   9  2.32778e-03
6  12  14  4.95281e-04
6  12  17  4.04821e-04
6  12  18 -6.41787e-04
6  12  21 -3.68513e-04
6  12  22  4.87564e-04
6  12  25  4.17023e-04
6  12  27  6.78463e-04
6  13   8  1.26172e-04
6  13  10 -1.16516e-03
6  13  15  2.41000e-05
6  14   9  2.59344e-03
6  14  14  1.16637e-03
6  14  18 -2.78663e-04
6  14  21 -9.29516e-04
6  14  22  1.56335e-03
6  14  25  4.60313e-04
6  14  27  4.11512e-04
6  15   9  1.33764e-04
6  15  14  4.11303e-04
6  15  17 -2.28059e-04
6  15  18  1.52293e-03
6  15  21 -4.98616e-04
6  15  22  8.41919e-04
6  15  27  1.13920e-04
7   8  12  7.36791e-05
7   8  16  2.02657e-05
7   8  19  5.49135e-05
7   8  20 -4.05436e-05
7   8  23  8.67452e-05
7   9  10  1.95273e-05
7   9  15 -1.14767e-05
7  10   9 -7.20446e-04
7  10  14  1.93033e-04
7  10  17 -1.83642e-04
7  10  18  1.62298e-04
7  10  21 -3.90993e-04
7  10  22  6.09856e-04
7  10  25 -7.63303e-05
7  10  27 -1.54292e-04
7  11   9  4.33340e-05
7  11  14 -2.94293e-04
7  11  17 -3.06388e-04
7  11  21 -5.56521e-04
7  11  22  5.55374e-05
7  11  25 -1.41822e-04
7  11  27  1.13260e-05
7  12  12  8.19746e-04
7  12  16  2.62386e-04
7  12  19 -1.04193e-03
7  12  20  8.35841e-04
7  12  23  8.19198e-04
7  12  24 -1.67655e-03
7  13   7 -2.51695e-03
7  13  11  5.72529e-03
7  13  13 -5.17695e-03
7  14  12  8.41136e-04
7  14  16  1.26184e-04
7  14  19 -3.95705e-04
7  14  20  1.36663e-03
7  14  23  7.33187e-04
7  14  24 -2.36067e-03
7  14  26 -1.34820e-04
7  15  12  3.61215e-04
7  15  16  2.01271e-04
7  15  19 -3.37872e-04
7  15  20  4.92493e-04
7  15  23  3.22278e-04
7  15  24 -3.94735e-04
7  15  26  9.02512e-05
8   9   7  1.59023e-04
8   9  11 -3.55108e-04
8   9  13  4.91333e-04
8  10  16 -2.48671e-05
8  10  19 -3.76103e-04
8  10  20  1.01910e-04
8  10  23 -9.70247e-05
8  10  24 -8.06787e-05
8  11  12  3.67555e-03
8  11  16  1.69201e-03
8  11  19 -1.83314e-03
8  11  20 -2.32922e-03
8  11  23  4.70590e-03
8  11  24  1.31067e-04
8  11  26  3.56428e-04
8  12   9  2.00609e-03
8  12  14 -2.25390e-03
8  12  17  1.85183e-03
8  12  18 -2.13429e-03
8  12  21  1.45671e-03
8  12  22 -1.35999e-03
8  12  25 -6.08631e-05
8  12  27  2.54353e-03
8  13   8 -5.62783e-05
8  13  10 -3.49533e-03
8  13  15 -7.49432e-05
8  14   9 -1.25154e-04
8  14  14  3.44658e-05
8  14  17  7.67646e-05
8  14  18  3.26529e-04
8  14  21  4.18282e-05
8  14  22 -9.27431e-05
8  14  25 -4.09570e-05
8  14  27 -1.54363e-04
8  15   9  3.30048e-04
8  15  14  2.44731e-04
8  15  17  3.01092e-04
8  15  18 -1.84187e-04
8  15  21  2.33601e-04
8  15  22  1.31719e-04
8  15  25  4.64665e-04
8  15  27  4.66908e-05
9  10  10 -6.10545e-05
9  11  10  3.48700e-05
9  12   7  1.17171e-05
9  12  11 -9.47448e-04
9  12  13  1.26228e-04
9  13  12  3.88571e-03
9  13  16  1.77594e-03
9  13  19 -2.03346e-03
9  13  20 -2.42297e-03
9  13  23  4.92592e-03
9  13  24  1.02927e-04
9  13  26  3.72354e-04
9  14   7  8.67689e-04
9  14  11 -1.22530e-03
9  14  13  1.79471e-03
9  15   7 -2.67072e-03
9  15  11  4.89260e-03
9  15  13 -6.01090e-03
10  11   9 -1.53390e-04
10  11  14  2.51836e-05
10  11  17 -5.70472e-04
10  11  18  5.07216e-05
10  11  21 -1.12570e-05
10  11  22  8.02450e-05
10  11  25 -5.88216e-04
10  11  27 -3.48493e-05
10  12  12  1.11420e-03
10  12  16  1.03487e-03
10  12  19 -2.05948e-03
10  12  20 -9.33499e-04
10  12  23  1.84414e-03
10  12  24  6.15757e-05
10  12  26  3.23813e-04
10  13   7  8.45305e-04
10  13  11 -1.13254e-03
10  13  13  1.06860e-03
10  14  12  3.43908e-03
10  14  16  1.13597e-03
10  14  19 -5.45908e-04
10  14  20 -2.01041e-03
10  14  23  4.07771e-03
10  14  24  4.24145e-05
10  14  26  1.55779e-04
10  15  12  6.48253e-04
10  15  16  5.19541e-04
10  15  19 -7.76210e-04
10  15  20 -3.49367e-04
10  15  23  4.35391e-04
10  15  24 -1.71734e-04
10  15  26  1.65796e-04
11  12  12 -4.00649e-05
11  12  16 -4.98581e-05
11  12  19 -1.28385e-04
11  12  20  6.28184e-05
11  12  23 -1.06323e-04
11  12  24 -5.74014e-05
11  12  26 -1.07353e-05
11  13   7  1.78821e-04
11  13  11 -1.55760e-04
11  13  13  3.60254e-04
11  14  12  3.25863e-05
11  14  16 -3.61658e-05
11  14  19 -3.14572e-04
11  14  20  5.20037e-05
11  14  23 -6.31879e-05
11  14  24 -1.04814e-04
11  14  26 -1.23217e-05
11  15  12  2.11470e-05
11  15  19 -7.83985e-05
11  15  20  3.14277e-05
11  15  24 -2.09801e-05
12  13  10  1.67883e-04
12  14   9  1.75118e-03
12  14  14 -1.33818e-03
12  14  17  1.60698e-03
12  14  18 -2.06347e-03
12  14  21  2.71193e-03
12  14  22 -5.07623e-03
12  14  25 -6.34487e-04
12  14  27  7.79955e-04
12  15   9  2.06437e-04
12  15  14 -8.10498e-04
12  15  17  3.23682e-04
12  15  18 -3.66162e-04
12  15  21  4.87649e-04
12  15  22 -1.19592e-03
12  15  25 -3.61575e-04
12  15  27  4.41455e-04
13  14   8  1.93729e-04
13  14  10  5.02447e-04
13  15   8  1.68573e-05
13  15  10 -1.77705e-04
13  15  15 -7.13471e-05
14  15   9  4.98874e-05
14  15  14  2.53289e-04
14  15  17 -9.60219e-05
14  15  18 -4.88915e-04
14  15  21 -6.31282e-05
14  15  22 -9.19154e-04
14  15  25  3.53559e-04
14  15  27 -3.88960e-04
Frequencies
21
7 0.0020858906  
8 0.0025652171  
9 0.0028061106  
10 0.0030131505  
11 0.0033029335  
12 0.0035110213  
13 0.0038945281  
14 0.0039747652  
15 0.0040093022  
16 0.0040742300  
17 0.0048755533  
18 0.0049582503  
19 0.0049659961  
20 0.0057587529  
21 0.0062933023  
22 0.0065884162  
23 0.0068813430  
24 0.0147318186  
25 0.0147967008  
26 0.0149149833  
27 0.0149323885
