19    27 -7.06089e-04
20     9 -3.39158e-03
20    13  8.14670e-04
20    16 -3.86443e-03
20    18 -7.83627e-04
20    21  1.54133e-03
20    22  3.29487e-03
20    25  1.56286e-04
20    27 -2.90528e-04
21     9 -3.16217e-03
21    13  5.71062e-04
21    16 -3.52329e-03
21    18 -1.67931e-04
21    21  1.82492e-03
21    22  2.46090e-03
21    25  1.45481e-04
21    27 -1.06630e-04
22     9 -3.29038e-03
22    13  7.05409e-04
22    16 -3.74013e-03
22    18 -6.34784e-04
22    21  1.59179e-03
22    22  3.28138e-03
22    25  9.67652e-05
22    27 -2.13721e-04
23     9  4.90197e-03
23    13 -6.18214e-04
23    16  2.12124e-03
23    18  4.13730e-03
23    21  1.28780e-03
23    22 -1.05895e-02
23    25  5.49066e-04
23    27  7.45395e-04
24     9  1.21135e-02
24    13  1.61053e-03
24    16  2.61119e-03
24    18  5.38953e-03
24    21  1.40204e-04
24    22 -5.68707e-03
24    25  3.96985e-04
24    27 -3.68400e-04
25     9  5.34223e-03
25    11  1.14133e-05
25    13  5.67025e-03
25    16 -3.55200e-03
25    18  7.51429e-04
25    21 -9.17784e-04
25    22  6.90181e-03
25    25  4.44910e-04
25    27 -1.98241e-04
lambda
1
1 1 1 0.0
Frequencies
21
7 0.0023217498  
8 0.0029987575  
9 0.0030159147  
10 0.0036290711  
11 0.0036872244  
12 0.0037525470  
13 0.0041024833  
14 0.0042735214  
15 0.0045482469  
16 0.0049838634  
17 0.0052137268  
18 0.0053403765  
19 0.0053504148  
20 0.0062751166  
21 0.0068120897  
22 0.0070681070  
23 0.0076315161  
24 0.0154294070  
25 0.0154936792  
26 0.0156507488  
27 0.0156632206
